Feature ID	Taxon	Confidence
015c8b740017414c3cbf9d67567cf6af	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__[Clostridium]; s__bifermentans	0.9978620302806875
2fd5c0b639819045600dacda5db652ea	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__	0.9999001280115162
80ca16cd9588aa7fc6cfebfa3e0d8f03	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__	0.9998099101876796
f0773be902faa106569a689b85b302d9	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__	0.9984260178945471
3764a53a971f1a117295be5e5f9e399d	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__; s__	0.9851946389883591
49965fd07773960ad98605e6f3dc0aad	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__	0.9999852291705126
5809ad81008736fbf1517433c66d15f8	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__; s__	0.9999885959293644
14b31049441a91b341f4a417855e7118	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__	0.9751564682981161
1866f5c2d959b52811a194107d3476a1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	0.9997426713622865
e87afcd88412c2c02967d73a0aa76a17	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__; s__	0.994819646402231
482ec46f3ab4dcdd0fc7814a19887da0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.9992266378701243
fed5b9329b0ca0e028c0466e408f672a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__; s__	0.997651693782846
2013f9b07f3e1ed76365e7cfbc40f077	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9999939524471434
7faa89c0ab93c4a5d4b46a17aa49ad69	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9999999639470551
2e3d2e6d6575e497e8234b1c945e4086	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__	0.9114163298893397
33879ec3058fde62a5238517136d5d3c	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__	0.9999999996366995
580ea55609a0a36e17856e86a5ffaafe	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Dysgonomonas; s__	0.9999898107879498
97f938bc71508b5ae72dddf5b6224160	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__	0.9999736836264562
50cd7bd41fa75df79a5a5401ed29cf43	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.9969242375026782
6b65e00935a37577b657c1121a2d681f	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.9993391442015084
5b474f0130094159b5aa0dcc2b7d5412	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__	0.99998664132846
a55cf125330e5110ffa8d06146205311	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9998387268724065
39458e368bd3b7023124a8784376e020	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__; s__	0.998403464061449
f321b777427ba39ff77c8daf6a3cc6cf	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.999937663120889
c9897e0a9a0f72c870da19de4d45f910	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__Rickettsiella; s__	0.9999999999997726
26aa82f801f8989aa891d0c65d2ac78e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__; s__	0.9994059104325105
09751e6e13ec0228376bedcbc533f9ec	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.8455536884681283
26d90ed6e302ecb94e3aea659b5a7ad2	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9999994342223855
fe4cbe5c9d37a43267a08e8b739b6ec9	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RsaHF231; f__; g__; s__	0.9996649020600632
63153d84f90bb5146ae41bedadadc78e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__	0.9998165835628747
d137e1080b1045d70f723402b27fb129	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__	0.7411714364444499
3614dabd6bf25df715aec7adc492ed06	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Dysgonomonas; s__	0.9999653512663264
6ea63ca166c1615a0530fcddfef4362f	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma; s__penetrans	0.9684070121127745
